file,start_time,end_time,RA_SI_MU
../data//2024/2_annotate_stratified_v2/audio_clips/0460_MSD-2334_20240620_050000.WAV,14.0,16.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0460_MSD-2334_20240620_050000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0460_MSD-2334_20240620_050000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0460_MSD-2334_20240620_050000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0460_MSD-2334_20240620_050000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0460_MSD-2334_20240620_050000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,10.0,12.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,14.0,16.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,22.0,24.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,24.0,26.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0386_MSD-0225_20240624_040000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0125_MSD-4280_20240609_050000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0247_MSD-1767_20240603_050000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,0.0,2.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,6.0,8.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,12.0,14.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,14.0,16.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,16.0,18.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,18.0,20.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,22.0,24.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,24.0,26.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,26.0,28.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0256_MSD-1767_20240603_100000.WAV,28.0,30.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,0.0,2.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,2.0,4.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,4.0,6.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,6.0,8.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,8.0,10.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,10.0,12.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,14.0,16.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,18.0,20.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0333_MSD-4160_20240502_020000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0234_MSD-1767_20240603_110000.WAV,26.0,28.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0581_MSD-1762_20240607_230000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0120_MSD-4280_20240609_030000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,0.0,2.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,2.0,4.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,4.0,6.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,6.0,8.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,8.0,10.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,10.0,12.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,12.0,14.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,14.0,16.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,16.0,18.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,18.0,20.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,20.0,22.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,22.0,24.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,24.0,26.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,26.0,28.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0298_MSD-4259_20240529_210000.WAV,28.0,30.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,2.0,4.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,10.0,12.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,12.0,14.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,18.0,20.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,20.0,22.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0365_MSD-4197_20240610_160000.WAV,26.0,28.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,4.0,6.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0461_MSD-2334_20240620_200000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,10.0,12.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0683_MSD-1264_20240616_050000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,20.0,22.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,24.0,26.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0492_MSD-2087_20240620_040000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0017_MSD-2026_20240608_200000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0102_MSD-3421_20240531_000000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,18.0,20.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,20.0,22.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,22.0,24.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,24.0,26.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,26.0,28.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0138_MSD-4278_20240623_110000.WAV,28.0,30.0,1.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0634_MSD-2053_20240609_230000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,16.0,18.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,24.0,26.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0242_MSD-1767_20240603_150000.WAV,28.0,30.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,0.0,2.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,2.0,4.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,4.0,6.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,6.0,8.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,8.0,10.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,10.0,12.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,12.0,14.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,14.0,16.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,18.0,20.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,20.0,22.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,22.0,24.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,26.0,28.0,0.0
../data//2024/2_annotate_stratified_v2/audio_clips/0154_MSD-4278_20240623_030000.WAV,28.0,30.0,0.0
