file,start_time,end_time,RA_SI_MU
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0523_MSD-1420_20240711_040000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0523_MSD-1420_20240711_040000.WAV,10.0,12.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0523_MSD-1420_20240711_040000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0523_MSD-1420_20240711_040000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0523_MSD-1420_20240711_040000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,6.0,8.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,22.0,24.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,26.0,28.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0284_MSD-4259_20240529_140000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,4.0,6.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,6.0,8.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,10.0,12.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,12.0,14.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,14.0,16.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,20.0,22.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,22.0,24.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,24.0,26.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,26.0,28.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0320_MSD-4160_20240502_220000.WAV,28.0,30.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,6.0,8.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,10.0,12.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,22.0,24.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,26.0,28.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0419_MSD-1743_20240622_110000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,6.0,8.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,10.0,12.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,22.0,24.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0169_MSD-1198_20240514_020000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0474_MSD-2087_20240620_070000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0474_MSD-2087_20240620_070000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0474_MSD-2087_20240620_070000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0474_MSD-2087_20240620_070000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0474_MSD-2087_20240620_070000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0474_MSD-2087_20240620_070000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,20.0,22.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,22.0,24.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0383_MSD-4197_20240610_190000.WAV,28.0,30.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,6.0,8.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,10.0,12.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,22.0,24.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,26.0,28.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0684_MSD-1264_20240616_200000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0137_MSD-4278_20240623_180000.WAV,6.0,8.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0137_MSD-4278_20240623_180000.WAV,8.0,10.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0137_MSD-4278_20240623_180000.WAV,14.0,16.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0137_MSD-4278_20240623_180000.WAV,16.0,18.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0137_MSD-4278_20240623_180000.WAV,24.0,26.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0137_MSD-4278_20240623_180000.WAV,28.0,30.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,2.0,4.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,6.0,8.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,8.0,10.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,10.0,12.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,14.0,16.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,16.0,18.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,18.0,20.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,22.0,24.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0144_MSD-4278_20240623_000000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,4.0,6.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,6.0,8.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,10.0,12.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,22.0,24.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,26.0,28.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0375_MSD-4197_20240610_030000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,10.0,12.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,12.0,14.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0704_MSD-1264_20240616_100000.WAV,26.0,28.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,0.0,2.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,2.0,4.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,4.0,6.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,6.0,8.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,8.0,10.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,10.0,12.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,12.0,14.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,14.0,16.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,16.0,18.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,18.0,20.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,20.0,22.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,22.0,24.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,24.0,26.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0080_MSD-3421_20240531_120000.WAV,28.0,30.0,0.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,0.0,2.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,6.0,8.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,8.0,10.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,10.0,12.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,12.0,14.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,14.0,16.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,16.0,18.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,18.0,20.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,22.0,24.0,1.0
/Users/hannahnossan/Documents/Projects/SINE2024/ML_bootcamp/data//2024/2_annotate_stratified_v2/audio_clips/0451_MSD-2334_20240620_230000.WAV,24.0,26.0,0.0
